immigrant,domestic,date,time,link
,"Gồm 30 ca mắc ghi nhận trong nước: Đà Nẵng (20), Hà Nội (7), Bắc Giang (2), Phú Thọ (1)",2021-05-12,2021-05-12 17:49:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=20
Trong đó có 3 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu; 19 ca mắc ghi nhận trong nước,"Trong đó có 3 ca cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu; 19 ca mắc ghi nhận trong nước tại Bệnh viện Bệnh Nhiệt đới Trung ương cơ sở Đông Anh (2), Bắc Giang (9), Bắc Ninh (5), Hà Nam (1), Thái Bình (1), Hưng Yên (1), trong đó:",2021-05-12,2021-05-12 12:30:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=20
Trong đó có 01 ca cách ly ngay sau khi nhập cảnh tại Đà Nẵng; 33 ca mắc ghi nhận trong nước,"Trong đó có 01 ca cách ly ngay sau khi nhập cảnh tại Đà Nẵng; 33 ca mắc ghi nhận trong nước tại Bệnh viện Bệnh nhiệt đới Trung ương (4), Vĩnh Phúc (13), Đà Nẵng (7), Bắc Giang (6), Lạng Sơn (1), Hà Nội (1), Nam Định (1), trong đó:",2021-05-12,2021-05-12 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=20
Trong đó gồm: 03 ca nhập cảnh tại Hồ Chí Minh;,"- 27 ca mắc ghi nhận trong nước tại Bắc Ninh (20), Bắc Giang (2), Hà Nội (2), Thái Bình (2), Thừa Thiên Huế (1) đều là ca mới được phát hiện trong khu cách ly, khu vực được phong tỏa, khu vực thực hiện giãn cách. Không phát hiện các ổ dịch mới.",2021-05-11,2021-05-11 18:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=20
Trong đó: 02 ca được cách ly ngay sau khi nhập cảnh tại Đồng Nai ; 16 ca mắc ghi nhận trong nước,"Trong đó: 02 ca được cách ly ngay sau khi nhập cảnh tại Đồng Nai ; 16 ca mắc ghi nhận trong nước tại Bắc Giang (10), Hà Nội (2), Quảng Trị (2), Bắc Ninh (1), Hải Dương (1) đều là các ca trong khu cách ly, khu vực được phong tỏa.",2021-05-11,2021-05-11 12:18:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
,"Ghi nhận trong nước tại Bệnh viện Bệnh nhiệt đới Trung ương (1), Bắc Ninh (13), Vĩnh Phúc (7), Bắc Giang (5), Lạng Sơn (1), Hải Dương (1), trong đó:",2021-05-11,2021-05-11 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
Trong đó: 01 ca được cách ly ngay sau khi nhập cảnh tại Hà Tĩnh; 16 ca mắc ghi nhận trong nước,"Trong đó: 01 ca được cách ly ngay sau khi nhập cảnh tại Hà Tĩnh; 16 ca mắc ghi nhận trong nước đều là các ca ghi nhận trong khu vực đã được phong toả tại Hưng Yên (6), Đà Nẵng (4), Bắc Giang (3), Hà Nội (2), Vĩnh Phúc (1).",2021-05-10,2021-05-10 19:25:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
,,2021-05-10,2021-05-10 18:21:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
- 01 ca được cách ly ngay sau khi nhập cảnh tại Bà Rịa - Vũng Tàu,- 31 ca mắc ghi nhận trong nước tại:,2021-05-10,2021-05-10 12:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
Trong 80 ca mắc mới có 2 ca được cách ly ngay sau khi nhập cảnh tại Đồng Nai và 78 ca mắc ghi nhận trong nước,"Trong 80 ca mắc mới có 2 ca được cách ly ngay sau khi nhập cảnh tại Đồng Nai và 78 ca mắc ghi nhận trong nước tại Bắc Ninh (27), Vĩnh Phúc (19), Đà Nẵng (13), Bắc Giang (5), Hà Nội (9), Hòa Bình (2), Đắk Lắk (1), Điện Biên (1), Lạng Sơn (1). Cụ thể:",2021-05-10,2021-05-10 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
"Trong đó có 10 ca được cách ly ngay sau khi nhập cảnh tại Hà Tĩnh (1), Tiền Giang (2), Vĩnh Long (5), Hà Nội (1), Quảng Trị (1) và 77 ca ghi nhận trong nước","Trong đó có 10 ca được cách ly ngay sau khi nhập cảnh tại Hà Tĩnh (1), Tiền Giang (2), Vĩnh Long (5), Hà Nội (1), Quảng Trị (1) và 77 ca ghi nhận trong nước tại Bắc Giang (26), Bắc Ninh (15), Hà Nội (11), Hưng Yên (2), Hoà Bình (2), Đà Nẵng (17), Huế (2), Quảng Nam (1), Quảng Trị (1). Cụ thể:",2021-05-09,2021-05-09 19:48:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
,"Ghi nhận trong nước tại Bệnh viện Bệnh nhiệt đới Trung ương cơ sở Đông Anh (06), Đắk Lắk (1), Hà Nam (01), Lạng Sơn (02), Bắc Giang (05). Cụ thể:",2021-05-09,2021-05-09 06:21:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
"Trong đó có 13 ca được cách ly ngay sau khi nhập cảnh tại Hà Tĩnh (1), Hà Nội (4), Cần Thơ (3), Hồ Chí Minh (1), An Giang (3), Đà Nẵng (1) và 65 ca mắc ghi nhận trong nước","Trong đó có 13 ca được cách ly ngay sau khi nhập cảnh tại Hà Tĩnh (1), Hà Nội (4), Cần Thơ (3), Hồ Chí Minh (1), An Giang (3), Đà Nẵng (1) và 65 ca mắc ghi nhận trong nước tại Quảng Ninh (1), Bắc Giang (1), Hưng Yên (3), Hà Nội (22), Hải Dương (1), Bắc Ninh (17), Thái Bình (1), Vĩnh Phúc (7), Hải Phòng (1), Huế (1), Đà Nẵng (8 ), Nam Định (1), Quảng Nam (1). Cụ thể:",2021-05-08,2021-05-08 19:23:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
,Trong đó có ghi nhận trong nước tại Hà Nội (01) và Bắc Ninh (14). Cụ thể:,2021-05-08,2021-05-08 06:00:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=21
"Trong đó có 06 ca nhập cảnh tại Hồ Chí Minh (02), Đà Nẵng (02), Quảng Trị (1), Bình Thuận (1) và 40 ca mắc ghi nhận trong nước","Trong đó có 06 ca nhập cảnh tại Hồ Chí Minh (02), Đà Nẵng (02), Quảng Trị (1), Bình Thuận (1) và 40 ca mắc ghi nhận trong nước tại Hà Nội (24), Hải Dương (01), Điện Biên (1), Hà Nam (1), Nghệ An (1), Hưng Yên (04), Nam Định (1), Đà Nẵng (5), Phú Thọ (1), Vĩnh Phúc (1). Cụ thể:",2021-05-07,2021-05-07 19:18:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=22
"Ghi nhận trong nước tại Thanh Hoá. Cụ thể: Bệnh nhân nam, 42 tuổi, địa chỉ tại thành phố Thanh Hóa, tỉnh Thanh Hóa. Bệnh nhân là F1 của chuyên gia Trung Quốc (nhập cảnh cách ly tại tỉnh Yên Bái). Kết quả xét nghiệm lần 2 ngày 06/5/2021 dương tính với SARS-CoV-2. Hiện bệnh nhân được cách ly, điều trị tại Bệnh viện Bệnh nhiệt đới Trung ương cơ sở Đông Anh.","Ghi nhận trong nước tại Thanh Hoá. Cụ thể: Bệnh nhân nam, 42 tuổi, địa chỉ tại thành phố Thanh Hóa, tỉnh Thanh Hóa. Bệnh nhân là F1 của chuyên gia Trung Quốc (nhập cảnh",2021-05-07,2021-05-07 06:05:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=22
"Trong đó có 04 ca nhập cảnh tại Thái Nguyên (01), Hà Tĩnh (01), Khánh Hòa (02) và 56 ca mắc ghi nhận trong nước","Trong đó có 04 ca nhập cảnh tại Thái Nguyên (01), Hà Tĩnh (01), Khánh Hòa (02) và 56 ca mắc ghi nhận trong nước tại Vĩnh Phúc (11), Thái Bình (05), Bắc Ninh (12), Hà Nội (04), Hải Dương (01), Hưng Yên (02), Quảng Ngãi (01), Bệnh viện Bệnh nhiệt đới Trung ương (16), Đà Nẵng (03), Lạng Sơn (01). Cụ thể:",2021-05-06,2021-05-06 19:55:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=22
,"Ghi nhận trong nước tại Bệnh viện Bệnh Nhiệt đới Trung ương cơ sở Đông Anh, là các bệnh nhân đang điều trị tại bệnh viện.",2021-05-06,2021-05-06 06:17:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=22
"Trong đó có 08 ca nhập cảnh Long An (01), Tây Ninh (01), Hải Dương (01), Sóc Trăng (02), Đà Nẵng (02), TP Hồ Chí Minh (1) và 18 ca mắc ghi nhận trong nước","Trong đó có 08 ca nhập cảnh Long An (01), Tây Ninh (01), Hải Dương (01), Sóc Trăng (02), Đà Nẵng (02), TP Hồ Chí Minh (1) và 18 ca mắc ghi nhận trong nước tại Quảng Nam (01), Hà Nội (1), Đồng Nai (01), Hải Dương (01), Bệnh viện Bệnh nhiệt đới Trung ương (14). Cụ thể:",2021-05-05,2021-05-05 18:38:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=22
"Trong đó có 10 ca nhập cảnh Hà Nội (01), Hưng Yên (02), TP. Hồ Chí Minh (03), Đà Nẵng (02), Hà Tĩnh (01), Khánh Hòa (1) và 01 ca mắc ghi nhận trong nước","Trong đó có 10 ca nhập cảnh Hà Nội (01), Hưng Yên (02), TP. Hồ Chí Minh (03), Đà Nẵng (02), Hà Tĩnh (01), Khánh Hòa (1) và 01 ca mắc ghi nhận trong nước tại Đà Nẵng. Cụ thể:",2021-05-04,2021-05-04 18:14:00,https://ncov.moh.gov.vn/en/dong-thoi-gian?p_p_id=com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_delta=10&p_r_p_resetCur=false&_com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_nf7Qy5mlPXqs_cur=22
